Zone,Type,Latitude,Longitude,Superficie_m2
,,3963599.1288772435,787539.7156573486,145.84018463805134
,,3963658.1342146,787453.4094466107,120.0592502716333
,,3963681.3359810086,787430.3514345489,95.90155350743126
,,3963681.339192177,787416.3515749276,68.55773103250203
,,3963672.721053625,787406.7811879846,132.0606628859991
,,3963664.192363893,787390.2587254893,110.5345258484507
,,3963585.4572612303,787317.7171917128,63.395913145770486
,,3963562.5175020224,787337.8496262219,150.77608525914212
,,3963563.9684279193,787351.2476613902,105.81888070221434
,,3963566.2390924157,787389.193837413,94.89334518116151
,,3963495.1149525763,787361.921260423,156.82081374629558
,,3963454.707327279,787309.6412152617,95.96699859724187
,,3963328.5306428964,787305.4492144681,84.35563932188495
,,3963321.092620297,787305.8762508311,141.61782158892854
,,3963288.894131707,787316.8689219183,93.15807296654617
,,3963268.5016203574,787312.2272736114,166.93412514066407
,,3963178.009651256,787370.9384630074,81.80045805372856
,,3963194.362657539,787425.0499006317,119.11499038465232
,,3963168.6868370785,787404.8692320117,97.0435685291953
,,3963240.6662435797,787340.9547333398,119.72810328222693
,,3963243.702862563,787394.5979864429,88.14601411454467
,,3963250.2741220007,787429.2770830663,80.91117778493961
,,3963251.7700363817,787435.320965034,93.0853731823239
,,3963384.37339761,787448.8122810507,128.74853874021784
,,3963380.106511529,787440.8776258752,95.70799968018429
,,3963347.723791334,787542.406842215,74.29488814063133
,,3963273.3467478175,787494.1234929123,121.97187389121055
,,3963252.594416119,787480.3735526347,114.04497205798478
,,3963344.4572939607,787639.852652162,142.8240739579785
,,3963334.3593613235,787662.8787597712,127.8886662548777
,,3963320.509153778,787689.0791268277,116.3594661160572
,,3963313.3709565806,787703.0907110898,83.65587647441758
,,3963310.0811162707,787709.8907098107,89.89549496357878
,,3963306.59008727,787715.8928754305,85.14688032333824
,,3963299.205665484,787730.4949697219,104.41847770488155
,,3963257.042352811,787346.6471241211,97.83428950452446
,,3963216.462186055,787341.3749986929,152.9757953059044
Total,,3959324.6954135895,789292.7573553921,423.22804302260226
,,3959745.218006609,789736.0753768112,937.279537247501
,,3959844.431573996,789401.5294286746,316.8027956100208
,,3959784.0776573434,789383.7036107839,322.75242626419765
,,3959769.259700149,789422.9078378835,117.13719022164763
,,3959591.0925637437,789328.8314938633,158.90034679023535
Société Générale,,3959648.686802983,789365.079901398,186.02434470011394
,,3959582.3364558103,789346.21474112,100.57306890548475
,,3959637.5696276156,789603.9571681075,36.56099657594154
,,3959736.2856298788,789635.0050125687,153.78008216095571
,,3959974.884018547,789698.7036020736,178.0776527596128
,,3960136.8529504132,789738.2043536826,68.55136016004496
,,3960132.022595623,789759.7685644166,119.03373156300951
,,3960004.177669687,789805.5700346534,875.3843174718943
,,3959976.3996610516,789799.5199643789,509.35474458026675
,,3959817.5749210333,789603.4352371321,184.2779045549911
,,3960030.5525956284,789614.7196268778,378.5174228258839
,,3960092.17795008,789630.9231382662,381.0453377406041
,,3960254.1349536786,789556.2464785806,136.25270542529287
,,3959405.29016432,789425.8324316904,391.9310181713007
,,3959484.4258367005,789483.3345337153,177.73802103801688
,,3960052.441035454,789817.3874090482,824.7557036153155
,,3958259.0616359604,788389.8678572809,99.47739983125427
,,3957667.742752499,789078.9998404103,72.95699064035595
,,3957687.973509782,789083.2336806264,116.41417335981848
,,3958210.513856991,788212.9243327522,46.70730884740817
,,3957051.8842503806,789098.2849475238,498.2677884037789
,,3958291.1042893054,789070.7584034553,86.46676392083731
,,3963325.0491107213,787290.878946691,80.35812178732199
,,3963301.7850458766,787303.0901066314,99.83653155014318
,,3963287.1315255323,787282.3576706938,75.67274908563363
,,3963285.3784058206,787275.1162660784,57.32197059826785
,,3963284.8883029255,787256.3340177478,61.380378542836624
,,3963286.0628194246,787248.3703280294,58.91968276697918
,,3963338.6624320988,787183.0600394371,96.46063585253239
,,3963349.8062569657,787182.9610040726,78.59140818172175
,,3963357.7794354022,787184.0828280312,58.85083865918633
,,3963390.594021672,787185.2257925652,87.32165312471905
,,3963457.3928055037,787209.8496690117,70.36377665200243
,,3963469.269957824,787216.7114029267,70.07133200963824
,,3963404.3349440554,787276.0143396399,115.69354596290827
,,3963395.4249508837,787277.360579632,96.97148465281913
,,3963419.726485637,787276.2369040704,46.94981747290157
,,3963398.4182284484,787288.0483955642,71.01083910227162
,,3963390.2052453402,787290.058683549,80.89434952509097
,,3963530.5075852936,787267.3343850859,96.87121843066467
,,3963813.765886723,787430.1599120786,430.0305477572663
,,3963804.427609893,787456.7235018082,157.93742264484848
,,3963796.157975669,786667.5809694674,113.21699909690221
,,3963429.460683151,786600.4037363057,147.28646986250124
,,3963079.7963291537,786722.6278711392,65.79784262091087
,,3963154.3058690308,786727.8323226325,57.064035371383554
,,3963163.4653025772,786704.3652987672,100.42857221259253
,,3963196.5120027387,786708.6525011278,144.2687672855891
,,3963187.8715598327,786703.9052282693,108.45504889258683
,,3963206.741804195,786711.3115425745,158.4197646543596
,,3963264.281244547,786727.6619092602,86.45507255328701
,,3963370.6897185254,786762.984290442,85.79123103176201
,,3963406.9901980744,786774.8228952657,64.47192888320136
,,3963398.0658764816,786772.6270690393,76.13832468496636
,,3963443.72796526,786787.3324179361,69.06760504584256
,,3963451.627630867,786789.7984259279,56.45554586656068
,,3963462.9275469836,786777.2435685919,79.65557226268979
,,3963441.3068444864,786769.2752545194,64.66976328524561
,,3963358.474882903,786819.4383576405,78.5103643581673
,,3963374.062937272,786894.0914970705,94.97047975310662
,,3963366.200256032,786910.2561107746,121.65303015321237
,,3963358.940020963,786913.4816854668,125.05204113221737
,,3963339.0485285833,786929.7487123605,86.66495805530734
,,3963169.809026792,786919.456460529,111.44255061520701
,,3963192.2539834133,786938.9153130278,110.83477257696089
,,3963169.154370142,786803.6880929339,38.86709468663888
,,3963168.0150505654,786816.6929832257,59.17806811179811
,,3963163.0463791355,786845.5894311449,57.55194876118507
,,3963159.096637286,786871.5833245242,42.78977523869328
,,3963150.1292278175,786943.2519123245,83.95521210920575
,,3963151.846485355,786956.5109907527,57.06649241392972
,,3963151.726468746,786963.4311626847,66.70227954180903
,,3963150.883710489,786993.9707017539,90.24396337744825
,,3963150.7069885535,787003.8536742503,96.449286201121
,,3963148.759548169,787020.1023896857,76.94931939531504
,,3963150.3864987213,787036.3626648249,61.271763555866
,,3963148.432478341,787045.1686386417,84.17271333116028
,,3963142.510579218,787053.7198042937,61.69047622275643
,,3963156.506817327,787120.7846453672,64.6052626374894
,,3963156.166208915,787138.668127294,41.76983611313786
,,3963156.089081426,787145.2654175237,61.255017178584524
,,3963154.9261901337,787157.8390071417,51.037452662950855
,,3963172.794209241,787192.4382816292,82.55284333321728
,,3963181.9139844636,787192.0029820661,100.39789370568573
,,3963359.2915680176,787211.0012957051,44.22071371943573
,,3963353.859684606,787211.428076731,42.78433514982673
,,3963339.583512671,787211.7901516042,78.40017741963214
,,3963320.577058579,787230.435098512,116.28649260853618
,,3963321.235287509,787256.1955118154,52.54066425549965
,,3963321.2608432584,787264.3420144372,79.9018651609321
,,3963320.080262366,787273.8753305996,129.46432875535425
,,3963306.749149864,787277.4294350991,72.01933532368025
,,3963304.433302517,787260.2758262606,82.07227646681304
,,3963304.711347944,787268.6721497183,100.04065717014261
,,3963299.002884968,787211.7128055062,114.34660161711622
,,3963315.1580874054,787200.1942368145,103.82765567214324
,,3963357.05017716,787202.347368716,46.24622009759797
,,3963453.900659279,787241.8577170464,106.56234902520883
,,3963408.6081506247,787312.8847350487,92.5458327889272
,,3963394.626746021,787315.9829574747,186.5107863786976
,,3963432.3333406243,787306.6862960131,103.47874135212727
,,3963446.0783131905,787309.7040560578,106.6684953300999
,,3963462.5159764034,787308.6159787638,83.2446672002605
,,3963472.5591070936,787308.3013346017,153.20178218388966
,,3963522.2666001706,787310.4762300856,126.02606855233199
,,3963505.967973121,787312.0121504095,125.43841715589406
,,3963497.7310680957,787310.4529054847,95.94157899913611
,,3963605.05342072,787300.1351253625,128.8188686854096
,,3963628.9861031217,787292.6130863947,115.16337311073711
,,3963835.9635715536,787460.4825543998,137.5015878952652
,,3963829.057137084,787468.9976751632,158.92998944783977
,,3963957.7458591666,787387.847087948,176.7054676943435
,,3963681.458605231,787454.1553995686,112.44064222532398
,,3963687.817189208,787448.1742006247,106.36936453692081
,,3963694.370140497,787443.2971330023,96.87281955493232
,,3963702.2718371395,787437.9712744226,67.67747109177472
,,3963386.874511425,786584.6069448162,568.0184287109297
,,3963149.1239945367,786689.7645838421,82.01002981385564
,,3963154.787936812,786674.9806974091,44.800509211499815
,,3959025.1448787265,788874.3546774507,202.0868912921855
,,3959980.4897243055,789036.7793438148,76.51466458376703
,,3959969.7850573957,789021.9119619615,44.10158119973249
,,3959831.152484267,789022.1199012891,18.56426333727528
,,3959765.702647108,789002.4849463443,13.566536958869936
,,3959764.345782426,789044.7569012031,20.52380592423011
,,3959985.81280732,789122.8159675335,31.180007313148934
,,3959358.7428650293,789128.2715652444,46.26444445708384
,,3959361.316913739,789113.8641107939,26.50230695721779
,,3959366.9395798338,789100.9870053886,19.153167587942534
,,3959389.5330155115,789097.8754123646,28.6754585187899
,,3959239.340724329,788936.3411722023,273.2045426482169
,,3959843.3263148298,788895.4885839135,141.52810215163055
,,3959706.469605635,788904.4081089097,47.940740060637545
,,3959636.6531326794,789157.9631130022,451.8378677499105
,,3959497.3284829273,789145.4504619932,88.21344484304292
,,3959349.230954905,789248.1235100871,46.94853509963015
,,3959349.750733207,789238.830898047,54.23345943188905
,,3959348.8163372506,789229.0044323262,67.84137837238384
,,3959699.4886895022,788534.4798967411,26.395819015452606
,,3959493.5210770196,788815.3717219598,37.073100891980204
,,3959497.5624424983,788895.8396696214,20.249750172858178
,,3959495.4787861304,788909.0084376223,159.56864852219186
,,3959514.0650369963,788688.8554766135,54.190381578585175
,,3959911.3232487706,788682.1727374762,13.249035676057083
,,3963800.4905410665,786753.4908201345,124.71643523790983
,,3963195.8196130884,786577.0142226287,282.5506603757235
,,3963205.0598118715,786564.0693085812,308.2757338863486
,,3963143.678889101,786639.9935502709,104.78393852542058
,,3963187.6241162564,786678.6020266683,91.54324484772371
,,3963179.8628422986,786676.9885370611,88.87540465169249
,,3963209.9186048843,786686.5071464151,210.46308407282905
,,3963435.7919725394,786739.8697749636,71.56770050509107
,,3963378.8342583156,786695.4342423828,112.61890393532943
,,3963375.7220350374,786704.8047703262,117.9614113850013
,,3963369.3764429376,786724.6287664885,105.12668500412649
,,3963392.845466677,786840.6232955569,207.90622716759862
,,3963349.158994943,786948.2497114631,146.0158341477785
,,3963340.114374513,786952.6182222422,131.52626558389693
,,3963328.853943911,786957.1774666625,217.7644204845264
,,3963294.275284664,786972.9681790986,132.3968449881661
,,3963303.6731113214,786969.2099399425,141.02880397568356
,,3963223.141401196,786984.9642991859,85.49257769743959
,,3963203.2759174677,786938.2354687765,105.83012097798637
,,3963179.503124387,786919.5291574419,68.70721179765191
,,3963211.6651381874,786882.65258751,46.032489283436334
,,3963224.027037747,786847.8342344424,49.2199996504942
,,3963166.4513744605,787006.1510263061,94.98607086014009
,,3963165.8943796116,787022.6880962275,73.29629537601681
,,3963165.791012864,787040.0545635212,61.33675632929172
,,3963172.295980374,787127.1757189248,56.66231128380655
,,3963171.891738862,787145.9930571679,54.261396674936535
,,3963172.464885101,787158.1481662719,56.953053492006546
,,3963240.549522389,787171.5021133123,105.4263645531323
,,3963941.9828490587,787035.2272366637,141.74567413900917
,,3963922.967758154,787038.6353143955,249.61284076941612
,,3963889.479426973,787044.2803645743,184.36581465765084
,,3963856.3595275516,787032.9733628394,125.48081977274643
,,3963802.115122834,786975.8360178767,207.2973023469092
,,3963828.4579767473,786887.2469769276,255.72379375833788
,,3963757.5713763116,786857.0885746261,123.40522997928568
,,3963602.6508678733,786967.0526963269,93.94120552815647
,,3963562.54640953,786974.5569656567,106.94713255651054
,,3963532.198211729,786896.9269043903,80.10373247725441
,,3963531.0612242934,786889.6302932127,85.90264753116207
,,3963544.0409370135,786836.3749001861,111.0247036243299
,,3963552.651432917,786838.1645076699,124.62423240450775
,,3963699.993703634,786820.4559979934,110.30093515064587
,,3963704.6293946593,786813.883269507,101.69417919608841
,,3963709.5893405457,786807.7403936314,101.80821956893831
,,3963718.7624595123,786795.5342503685,94.57920012172355
,,3963728.2420548988,786781.562372253,94.87675014011234
,,3960943.937293038,786690.8844824603,176.95384112031024
,,3960565.0504712597,786761.579695338,224.4299189106495
,,3960376.0250882045,786694.2350770924,125.09819643031202
,,3960144.7883571796,786670.9456718691,191.4338953531897
,,3959741.0639182418,786586.1055504333,1055.272891572615
,,3959247.5341215422,787774.3727404552,78.74671011013533
,,3960902.541696375,786691.9653716547,44.44429366496397
,,3960417.163073913,786668.6971404249,110.0873763557654
,,3959861.4363547745,786550.3808799041,58.02095202745265
,,3959828.2670704783,786545.4602321753,202.3307153935408
,,3959816.3398808683,786546.2511702148,179.34058384460099
,,3959785.8763667345,786549.0270420928,150.48202945018684
,,3959750.5956296814,786548.720754332,157.70528896272887
Banque Populaire,,3959716.58436592,786551.6536395989,25.374001964009068
,,3959702.76476211,786541.9179363669,191.6573054647717
,,3959688.114524826,786660.9952499922,708.3409264120834
,,3959750.199871305,786702.1315592034,97.90736801456508
,,3959797.4068186674,786797.4501135255,26.612881467869347
,,3959806.0100529487,786862.9001265051,27.831434162440104
,,3959810.6173713026,786887.6289165855,5.586263927412855
,,3959810.695392127,786892.7838466773,12.789621174502672
,,3959764.3699527895,787022.9898483346,14.789089513730945
,,3959643.2771522785,787175.6299832698,25.483473758053126
,,3959404.9116023737,787411.7639610226,63.15263462882399
,,3959361.438392839,787433.3531984743,89.68623316271825
,,3958775.140782195,788656.0106078266,13.685436124686603
,,3959841.653229025,788551.7448300745,219.9274847354994
,,3959505.5727696097,788811.7683973374,18.01474250107629
,,3959502.3475916083,788768.0165560192,59.63165072461572
,,3959747.5880155857,788495.6506687492,9.90469125694952
,,3959848.2967838105,788346.554766893,37.524192356029715
,,3960254.5431994083,785277.1017879534,753.9492025665552
,,3960225.6556758047,785372.8248549751,647.1395379886799
,,3964388.5630653985,787097.3499097138,1698.5940895060305
,,3964322.382046729,786928.3770328957,170.39166284757985
,,3964464.8765792022,786676.9174420086,162.00081754063206
,,3964469.897754588,786661.2217015352,148.47600110480587
,,3964493.7988362988,786589.6506488009,171.4607827483964
,,3964528.4742958746,786538.4440807409,87.40923355609463
,,3964555.507594657,786473.6020835482,134.518260669315
,,3964563.1776318843,786465.4237801377,121.91187464565942
,,3964692.436542529,786518.3521787704,151.2386393728332
,,3964700.649489716,786513.7322994408,163.1076157325323
,,3964718.643392686,786504.2612845557,130.32695149212094
,,3964727.458933752,786498.4114056821,146.77206104982614
,,3964772.905807975,786594.0390756093,89.03398154336824
,,3964775.9582358403,786662.1645413233,68.1234265239165
,,3964776.595462667,786702.4323626515,85.69396077946163
,,3964776.748330585,786714.260642977,100.95608057858041
,,3964777.246304397,786733.3964975565,96.7018961221057
,,3964777.4674137942,786760.8693043821,118.98474577551961
,,3964777.668552791,786771.550353929,92.99907783451326
,,3964771.67937722,786813.526593015,113.25346489031426
,,3964771.3390855975,786822.6897684739,67.50105937811003
,,3964771.6521233413,786831.7963142379,99.88977942722653
,,3964772.102083803,786843.2765725182,112.26780045811373
,,3964772.8051065775,786874.3803818126,90.24225653263598
,,3964772.9387512254,786923.1863138048,147.02552038073708
,,3964765.4788507973,786969.9303124074,101.92702030033217
,,3964750.8677981254,787007.5910985421,111.93484677234639
,,3964736.4302116996,787034.7960518072,117.25907646350844
,,3964725.811157231,787060.1337785779,109.07269061903219
,,3964711.354846909,787058.4679960943,218.77576255024996
,,3964699.4555258076,786597.0202811386,99.24858505190701
,,3964718.6366374516,786595.804870042,90.1518625546947
,,3964729.3112557456,786595.3879000824,88.01781252802859
,,3964756.856986816,786594.9707778633,92.3618443737081
,,3964781.9659403265,786546.1592368938,144.10812859874642
,,3964781.2764330734,786512.4355107042,145.60156123856586
,,3964780.7635274506,786503.1595058853,146.33446455250976
,,3964740.876311239,786523.6717567579,111.42440466776962
,,3964746.007865243,786613.4243324542,120.3407214856392
,,3964746.172621331,786623.9612575985,71.84059970769536
,,3964721.921881497,786648.8597468168,101.80746610568141
,,3964721.8317076704,786658.8746360363,74.39686407326766
,,3964723.4949141853,786667.6953378519,70.83713763305512
,,3964723.81591497,786675.7472148399,81.86171591220871
,,3964724.1372704525,786683.5772859149,65.09748129889235
,,3964690.6073944797,786701.2318428525,101.2599888364391
,,3964680.7104490777,786703.659230403,81.34932418012777
,,3964671.1440219563,786704.8729351042,86.6461977044525
,,3964612.2940049013,786905.4352305594,261.31760651995415
,,3964513.6761109573,787249.1318929137,284.0885786553498
,,3963799.1596554006,786580.7171550237,203.94154514704377
,,3963805.1724208435,786617.4890195667,183.38404324196472
,,3963935.779241516,786668.1308713653,167.50277720552077
,,3963968.876849814,786567.1989448905,289.06560051254667
,,3964080.0970533076,786483.3292398921,698.9569227984741
,,3964109.877250238,786747.7655263015,303.20301613127606
,,3964111.180746039,786767.0803960412,178.7026528677863
,,3964109.3555864347,786786.0796575493,166.87170590333506
,,3964107.6770302285,786803.0976231222,195.66131510745572
,,3964102.2721817023,786876.8554348921,144.47744622752936
,,3964237.734510198,786993.5237068378,317.63402807876776
,,3964508.4511508103,786708.9428597984,113.25863058473652
,,3964500.9268864146,786669.0640717401,158.4250662277803
,,3964622.7905631997,786458.437778109,96.32454305041986
,,3964654.518188255,786566.3443702933,54.65674778507969
,,3964649.9086068165,786569.4398203223,21.973452078211352
,,3964645.76492315,786569.5133871415,25.74829455976564
,,3964635.3377347267,786569.5316154055,35.58367004437937
,,3964621.2693451764,786568.8468336423,47.45608223269352
,,3964612.897896529,786567.9279748804,55.12106851986059
,,3964606.22091012,786566.0260290257,61.023096604632926
,,3964598.972926782,786566.885314645,88.6688679300565
,,3964621.2710273177,786585.5981998324,108.10870315838125
,,3964628.9405665337,786585.4149216888,136.73274725000232
,,3964636.3931268244,786583.0718898688,59.46032679910931
,,3964641.9426614256,786582.0956732581,50.306808066947006
,,3964647.349624801,786581.1443850297,41.98862694188225
,,3964751.2432392705,786518.3386556063,97.08913328416124
,,3964753.187837313,786546.8520926263,97.32739229550292
,,3964756.0721288417,786583.6009377548,102.44527405592812
,,3964757.789969632,786624.6279825246,81.13398399638132
,,3964760.4347680896,786676.0277551495,98.42202478139556
,,3964760.968790039,786686.1406503953,78.763380756286
,,3964760.416770798,786725.2358219808,110.24525426022419
,,3964760.9701512074,786708.2064286678,82.6070528681512
,,3964739.828030454,786828.0056889381,228.68741462134116
,,3964749.406062402,786849.2630519482,86.38101738571063
,,3964745.237234195,786858.3577869207,134.35820346518298
,,3964745.3144109533,786867.0760105718,151.61712505363516
,,3964687.912498788,787023.9247477121,113.66216190145991
,,3964676.383835728,786967.7942224485,107.70958916768603
,,3964674.011731547,786957.5236920181,102.52532953655817
,,3964664.063969044,786910.7575566209,89.2921745484779
,,3964656.54482521,786870.7100411848,114.72476508635604
,,3964661.6170970965,786758.3608597631,154.85891376456232
,,3964664.4943437115,786730.2633241821,94.8146567689086
,,3964678.0796132293,786614.0454706824,120.25596073580348
,,3964690.104053409,786616.0147303493,93.58601943209804
,,3964700.504091857,786614.1087183801,94.82794171639434
,,3964721.243902245,786611.6729206822,105.94473064107841
,,3964779.971842157,786484.2906372678,145.00799368653168
,,3964727.203131862,786554.3100180747,89.12596823669651
,,3964728.1426096903,786573.8842054692,120.9717083493019
,,3964729.161261833,786584.8428068768,86.73659877714394
,,3964722.6089435765,786623.5298802726,78.76177144734058
,,3964705.995588176,786657.1408164661,76.72980503532482
,,3964706.658381102,786675.513428513,82.130034320821
,,3964707.42597375,786684.7772159543,82.0306097628674
,,3964681.909900914,786684.7826646635,95.34218608870775
,,3964670.301051068,786685.6028493216,132.72322069531089
,,3964620.4707459277,786742.3461018857,83.58363231771094
,,3964580.079058189,786727.2866339408,50.609297570334526
,,3964437.4755039876,787244.2527067574,316.7262191433098
,,3964380.436257792,787184.567061576,596.1201375816886
,,3964305.8157164175,787071.9438425231,952.8797789234254
,,3964388.2269604825,787339.4660393707,409.58877011054994
,,3963838.9516012077,787054.7232819463,155.26959893707246
,,3963769.9050784493,786984.4907489208,258.5844042533942
,,3963773.4522223966,786965.0766598157,170.12354011697306
,,3963782.053996631,786866.3398104184,156.93516466835095
Campus de Tanger de l'Université de la Nouvelle-Angleterre,,3963688.3200287684,787004.3550580922,1711.5052955929984
,,3963523.586752414,786968.5595640752,106.26352600527471
,,3963520.4008566504,786948.0436344056,103.37380447382986
,,3963512.3885176927,786916.2444847417,121.54428780931403
,,3963504.033841602,786871.7712294928,191.20123695555262
,,3963501.9203510364,786860.250997147,100.35796982157365
,,3963522.0233629453,786809.8380944126,157.3564832618699
,,3963691.75111004,786795.3369863644,91.91769015810033
,,3963697.2940154932,786785.8623958303,98.6872343690257
,,3961263.390907599,785607.2240123759,240.66003425748394
,,3961951.2940774825,785885.6779192738,170.87620047690945
,,3961748.4961122996,785905.8935994133,72.96500764482988
,,3961671.4446127736,785935.9482205017,64.2842349257315
,,3961664.292917354,785999.0886224444,149.86616071195826
,,3961723.45056713,786227.8469953886,140.62565209107152
,,3961867.1544222455,786266.0883998229,114.89123583566138
,,3961837.796928145,785991.0491436877,158.72145448620358
,,3961984.2992087784,785753.8691380703,21.139066393139
,,3961531.6640944025,786016.6301626298,136.57316133603194
,,3961481.2411123384,785749.2964847956,183.84311004022965
,,3960921.738355608,785489.9023378524,111.93519710195955
,,3960746.9530742075,785440.1293086546,85.77164613349967
,,3960259.790452216,785115.1523571473,306.05069264229223
,,3961211.900832308,785072.1632673665,544.9586230247402
,,3961686.8580623115,786206.8332812911,62.655093474162825
,,3962104.082092636,786062.4066199505,125.40228860474244
,,3961623.716653895,785681.1460445694,155.05672561458
,,3963808.712067741,786516.37396432,91.30442942863841
,,3963825.099798302,786524.9642746731,129.2866903934548
,,3963859.951646761,786538.4402457214,201.82344465150464
,,3963834.102864686,786608.482957591,198.89796053154146
,,3963901.9873678945,786652.7445804374,148.00764572544122
,,3963907.137737395,786683.1987331443,128.0962087226488
,,3964031.2880449803,786438.2927138584,135.14298960310555
,,3964098.3381072315,786450.5407594027,299.1011717523067
,,3964088.7768510776,786427.0891075451,263.8201464588138
,,3964130.774323402,786494.8674469547,219.0175650713642
,,3964119.9332269477,786465.3851261879,294.2356699752057
,,3964145.205168168,786555.6892848759,184.5217882934669
,,3964164.634228822,786573.3851745552,342.2442618497423
,,3964142.8071237556,786733.8767509107,166.3819295868822
,,3964141.3695208924,786972.6097758155,206.16928358967908
,,3964196.519631047,787010.6147598907,252.05294651072055
,,3964102.571073996,786017.4425994,122.3848581483265
,,3964113.4589748704,785980.6287947227,165.93022841116095
,,3964123.0283696433,785960.2858751656,151.44946530385621
,,3963998.326536873,785905.715957255,357.88816965982505
,,3964050.4190343735,786080.3851911034,126.2177069312598
,,3964441.918997096,785866.983139448,119.62507869607892
,,3964445.3565587155,785878.2048794583,97.756781968824
,,3964499.4815019844,786011.3684872867,401.4461840420447
,,3964502.578707019,786360.3423288501,112.88218660244289
,,3964410.343496062,786547.4875756502,395.21119009427866
,,3964354.409892971,786595.7093990801,158.9762925129632
,,3964037.435871771,786420.1924451751,222.36193123979461
,,3963985.601155864,786393.8109014211,222.4424493461047
,,3963919.855891208,786461.5269576736,195.27585224995033
,,3963871.0487979613,786521.8055639543,224.76715978518592
,,3964111.8814102025,786092.2612327534,418.7378110568344
,,3964005.873999551,786096.7774822233,291.1969718249261
,,3964380.2837806745,786516.8116756293,219.1219533309755
,,3964353.2335107853,786541.8381849935,132.7567857026068
,,3963955.631283757,786381.1685997017,223.93577823247432
,,3963888.5883831363,786446.3029340653,417.68502382000526
,,3963837.683269363,786518.1305018476,167.6733371406221
,,3963733.386253558,785894.8016853052,258.4358311550989
,,3963919.496579507,785927.5065106463,221.68572685364575
,,3962801.8197489395,786700.579126101,131.5039528290226
,,3963018.6508507207,786871.2184188208,91.00101641973586
,,3962935.7775089457,786677.7957860577,90.82524225404647
,,3962984.9101192965,786485.4029971412,124.1253334904086
,,3963053.7792430986,786489.4918801284,220.33958045701684
,,3963078.0522316056,786472.6922834257,139.92140601750478
,,3963115.107508144,786375.657106076,215.04890264678178
,,3963846.1328174397,785946.5206610014,142.9096986546481
,,3963865.936608801,785952.9622440686,168.55312635326877
,,3963948.4856034825,785982.9736239718,233.6769785914303
,,3963050.0143386554,786799.4812254059,154.82652976211858
,,3963025.045122397,786487.1732682936,149.90027369234895
,,3962676.5066228784,786815.7607538048,54.32122844592464
,,3962688.4204139533,786820.7433248729,86.48797558908885
,,3962725.7846483514,786838.9728006835,104.27806937200573
,,3962738.8603947028,786841.9412041175,48.437272328403886
,,3962742.7388692717,786843.887409519,40.756413518532476
,,3962763.7245799485,786851.6627141861,79.20152488258724
,,3962781.8410484386,786861.358428788,65.57576299683309
,,3962787.418626775,786863.6841251415,60.36450961934045
,,3962792.5395937995,786866.9447808702,57.38863766073405
,,3962798.8331136922,786868.6827338141,62.68439339720015
,,3962805.0644028033,786871.414010968,62.069958107655395
,,3962811.726110671,786874.2934895033,58.45808747556441
,,3962819.5610463875,786877.2587650211,76.00222227937952
,,3962827.203308731,786880.5253991821,63.54025102558826
,,3962846.5862801448,786888.545757148,38.85699480694503
,,3962873.4197038515,786901.5741991226,76.08748909276325
,,3962878.392503229,786903.2342395002,46.766036846939734
,,3962898.235038597,786917.5570626294,111.91443919964902
,,3962905.519129173,786920.8969073622,99.93769570950543
,,3961741.055430421,786526.7904900786,141.6655494934084
,,3961766.9550997657,786373.51725702,273.99246530816447
,,3961557.5288617956,786058.0993099938,184.20472798732226
,,3961647.0209474503,785920.0312834862,558.537507689942
,,3961764.26465848,786536.854665924,258.7673536856339
,,3961862.8741638996,786502.5596871703,99.80824213480054
,,3961889.7135105203,786463.9911839245,58.93845763510591
,,3961879.355129104,786497.7899256846,116.50444437381095
,,3961764.35313934,786427.8736692272,63.16326248533356
,,3961772.92396034,786346.2407106187,46.48910945762381
,,3963902.5178271597,791269.0392786451,2100.401829147063
,,3964524.032981931,787533.8519595454,939.9350554806032
,,3964529.4399545654,787351.3301004552,744.6750888530287
,,3964449.2703912705,787564.4708714637,74.85078922216694
,,3964453.7266035946,787571.4718455967,40.8146719576503
,,3964465.005178716,787595.5717493705,83.75156798580448
,,3964536.621707037,787562.7246099747,688.3926327219241
,,3964506.777535686,787304.7243826841,732.5058682300838
,,3964414.820766093,787550.2345935062,280.672442591189
,,3964417.4887482612,787572.9848496581,275.65115318325167
,,3964432.603961699,787594.4418183599,758.3697822170022
,,3964508.1166956737,787623.2752206253,150.70088482206106
,,3964589.178311742,787320.4229304834,2050.2912823072265
Shell,,3964510.796111472,787580.7913648854,80.23926300132442
,,3964720.0377809056,787458.4019646376,315.2482638940029
,,3962388.2000807985,785908.6353378441,1117.34250893885
,,3962538.6455637077,786079.6955872789,340.9270808718145
,,3962666.713965616,786278.7789443824,166.71821629773643
,,3962696.542242952,786738.7801387887,98.57286406143318
,,3962675.059493809,786790.0980663649,144.34130315552682
,,3962777.9041085937,786836.244699836,44.35256695356648
,,3962791.402654282,786841.2220867819,53.94123307360922
,,3962796.7169803022,786843.9014963977,34.32782334507571
,,3962801.748307308,786846.8925965125,62.66857709864528
,,3962815.0509558525,786854.627427415,56.70356674025521
,,3962883.0020596962,786853.875467672,89.13244945681687
,,3962876.259273,786847.2144635671,152.79238554279542
,,3962867.503100669,786814.2674003566,81.60507117625832
,,3959795.57177103,786466.5117265586,131.56107958699891
,,3960247.004797601,786160.8656931604,95.4446851428529
,,3960240.4774521855,786478.8400814639,66.39200072425572
,,3960358.0057571726,786553.5293036458,91.57208722949949
